ID	label	type	uri	id_synset	arguments_set	status
28149	agens	LEMMA	http://lila-erc.eu/data/id/lemma/28149	n#09774783	PAT	reviewed
86865	abdo	LEMMA	http://lila-erc.eu/data/id/lemma/86865	v#00421535	ACT,DIR1	reviewed
86865	abdo	LEMMA	http://lila-erc.eu/data/id/lemma/86865	v#01848718	ACT,DIR1	reviewed
86865	abdo	LEMMA	http://lila-erc.eu/data/id/lemma/86865	v#01994442	ACT,DIR1	reviewed
86865	abdo	LEMMA	http://lila-erc.eu/data/id/lemma/86865	v#02144835	ACT	reviewed
86865	abdo	LEMMA	http://lila-erc.eu/data/id/lemma/86865	v#02144835	ACT,LOC	reviewed
86865	abdo	LEMMA	http://lila-erc.eu/data/id/lemma/86865	v#02145271	ACT,PAT	reviewed
86865	abdo	LEMMA	http://lila-erc.eu/data/id/lemma/86865	v#02145814	ACT,PAT	reviewed
86865	abdo	LEMMA	http://lila-erc.eu/data/id/lemma/86865	v#02146790	ACT,PAT	reviewed
86865	abdo	LEMMA	http://lila-erc.eu/data/id/lemma/86865	v#02224055	ACT,PAT	reviewed
86865	abdo	LEMMA	http://lila-erc.eu/data/id/lemma/86865	v#02404224	ACT,PAT	reviewed
86884	abicio	LEMMA	http://lila-erc.eu/data/id/lemma/86884	v#00613393	ACT,PAT	reviewed
86884	abicio	LEMMA	http://lila-erc.eu/data/id/lemma/86884	v#00614057	ACT,PAT	reviewed
86884	abicio	LEMMA	http://lila-erc.eu/data/id/lemma/86884	v#00614444	ACT,PAT	reviewed
86884	abicio	LEMMA	http://lila-erc.eu/data/id/lemma/86884	v#00616857	ACT,PAT	reviewed
86884	abicio	LEMMA	http://lila-erc.eu/data/id/lemma/86884	v#01513430	ACT,PAT	reviewed
86884	abicio	LEMMA	http://lila-erc.eu/data/id/lemma/86884	v#01800422	ACT,PAT	reviewed
86884	abicio	LEMMA	http://lila-erc.eu/data/id/lemma/86884	v#01814396	ACT,PAT	reviewed
86884	abicio	LEMMA	http://lila-erc.eu/data/id/lemma/86884	v#01976841	ACT	reviewed
86884	abicio	LEMMA	http://lila-erc.eu/data/id/lemma/86884	v#01984317	ACT	reviewed
86884	abicio	LEMMA	http://lila-erc.eu/data/id/lemma/86884	v#02030424	ACT	reviewed
86884	abicio	LEMMA	http://lila-erc.eu/data/id/lemma/86884	v#02222318	ACT,PAT	reviewed
86884	abicio	LEMMA	http://lila-erc.eu/data/id/lemma/86884	v#02223479	ACT,PAT	reviewed
86884	abicio	LEMMA	http://lila-erc.eu/data/id/lemma/86884	v#02227362	ACT,PAT	reviewed
86884	abicio	LEMMA	http://lila-erc.eu/data/id/lemma/86884	v#02228031	ACT,PAT	reviewed
86905	abiuro	LEMMA	http://lila-erc.eu/data/id/lemma/86905	v#00798717	ACT,PAT	reviewed
86905	abiuro	LEMMA	http://lila-erc.eu/data/id/lemma/86905	v#00834745	ACT,PAT	reviewed
86994	abscondo	LEMMA	http://lila-erc.eu/data/id/lemma/86994	v#00601378	ACT,LOC,PAT	reviewed
86994	abscondo	LEMMA	http://lila-erc.eu/data/id/lemma/86994	v#01577635	ACT,LOC,PAT	reviewed
86994	abscondo	LEMMA	http://lila-erc.eu/data/id/lemma/86994	v#01582200	ACT,PAT	reviewed
86994	abscondo	LEMMA	http://lila-erc.eu/data/id/lemma/86994	v#01970646	ACT	reviewed
86994	abscondo	LEMMA	http://lila-erc.eu/data/id/lemma/86994	v#02144835	ACT,PAT	reviewed
86994	abscondo	LEMMA	http://lila-erc.eu/data/id/lemma/86994	v#02145429	ACT,PAT	reviewed
86994	abscondo	LEMMA	http://lila-erc.eu/data/id/lemma/86994	v#02145814	ACT,PAT	reviewed
86994	abscondo	LEMMA	http://lila-erc.eu/data/id/lemma/86994	v#02146790	ACT,PAT	reviewed
86994	abscondo	LEMMA	http://lila-erc.eu/data/id/lemma/86994	v#02148369	ACT,PAT	reviewed
86994	abscondo	LEMMA	http://lila-erc.eu/data/id/lemma/86994	v#02733122	ACT,PAT	reviewed
87008	absisto	LEMMA	http://lila-erc.eu/data/id/lemma/87008	v#00173338	ACT,DIR1	reviewed
87008	absisto	LEMMA	http://lila-erc.eu/data/id/lemma/87008	v#00352826	ACT,PAT	reviewed
87008	absisto	LEMMA	http://lila-erc.eu/data/id/lemma/87008	v#01848718	ACT,DIR1	reviewed
87008	absisto	LEMMA	http://lila-erc.eu/data/id/lemma/87008	v#02008396	ACT,DIR1	reviewed
87008	absisto	LEMMA	http://lila-erc.eu/data/id/lemma/87008	v#02609764	ACT,PAT	reviewed
87008	absisto	LEMMA	http://lila-erc.eu/data/id/lemma/87008	v#02680814	ACT,DIR1	reviewed
87018	absoluo	LEMMA	http://lila-erc.eu/data/id/lemma/87018	v#00484166	ACT,PAT	reviewed
87018	absoluo	LEMMA	http://lila-erc.eu/data/id/lemma/87018	v#00484892	ACT,PAT	reviewed
87018	absoluo	LEMMA	http://lila-erc.eu/data/id/lemma/87018	v#00902424	ACT,PAT,REG	reviewed
87018	absoluo	LEMMA	http://lila-erc.eu/data/id/lemma/87018	v#00903711	ACT,PAT,REG	reviewed
87018	absoluo	LEMMA	http://lila-erc.eu/data/id/lemma/87018	v#01475953	ACT,ORIG,PAT	reviewed
87018	absoluo	LEMMA	http://lila-erc.eu/data/id/lemma/87018	v#02253456	ACT,PAT	reviewed
87018	absoluo	LEMMA	http://lila-erc.eu/data/id/lemma/87018	v#02421374	ACT,ORIG,PAT	reviewed
87031	abstineo	LEMMA	http://lila-erc.eu/data/id/lemma/87031	v#00811375	ACT,ORIG,PAT	reviewed
87031	abstineo	LEMMA	http://lila-erc.eu/data/id/lemma/87031	v#01189427	ACT,PAT	reviewed
87031	abstineo	LEMMA	http://lila-erc.eu/data/id/lemma/87031	v#01196037	ACT,PAT	reviewed
87031	abstineo	LEMMA	http://lila-erc.eu/data/id/lemma/87031	v#02423762	ACT,ORIG,PAT	reviewed
87031	abstineo	LEMMA	http://lila-erc.eu/data/id/lemma/87031	v#02463510	ACT,ORIG,PAT	reviewed
87031	abstineo	LEMMA	http://lila-erc.eu/data/id/lemma/87031	v#02464583	ACT,ORIG,PAT	reviewed
87031	abstineo	LEMMA	http://lila-erc.eu/data/id/lemma/87031	v#02655698	ACT,ORIG,PAT	reviewed
87031	abstineo	LEMMA	http://lila-erc.eu/data/id/lemma/87031	v#02725714	ACT,ORIG,PAT	reviewed
87031	abstineo	LEMMA	http://lila-erc.eu/data/id/lemma/87031	v#02726044	ACT,ORIG,PAT	reviewed
87034	abstractio	LEMMA	http://lila-erc.eu/data/id/lemma/87034	n#00383606	ACT,ORIG,PAT	reviewed
87034	abstractio	LEMMA	http://lila-erc.eu/data/id/lemma/87034	n#01201429	ACT,ORIG,PAT	reviewed
87034	abstractio	LEMMA	http://lila-erc.eu/data/id/lemma/87034	n#07331400	ACT,ORIG,PAT	reviewed
87040	absum	LEMMA	http://lila-erc.eu/data/id/lemma/87040	v#00220276	ACT,ORIG	reviewed
87040	absum	LEMMA	http://lila-erc.eu/data/id/lemma/87040	v#00421535	ACT,ORIG	reviewed
87040	absum	LEMMA	http://lila-erc.eu/data/id/lemma/87040	v#00681125	ACT,ORIG,PAT	reviewed
87040	absum	LEMMA	http://lila-erc.eu/data/id/lemma/87040	v#02632838	ACT,ORIG	reviewed
87040	absum	LEMMA	http://lila-erc.eu/data/id/lemma/87040	v#02666239	ACT,ORIG	reviewed
87040	absum	LEMMA	http://lila-erc.eu/data/id/lemma/87040	v#02674340	ACT,ORIG	reviewed
87058	abutor	LEMMA	http://lila-erc.eu/data/id/lemma/87058	v#00203213	ACT,PAT	reviewed
87058	abutor	LEMMA	http://lila-erc.eu/data/id/lemma/87058	v#00203556	ACT,PAT	reviewed
87058	abutor	LEMMA	http://lila-erc.eu/data/id/lemma/87058	v#01157517	ACT,PAT	reviewed
87058	abutor	LEMMA	http://lila-erc.eu/data/id/lemma/87058	v#01158181	ACT,PAT	reviewed
87058	abutor	LEMMA	http://lila-erc.eu/data/id/lemma/87058	v#01158572	ACT,PAT	reviewed
87058	abutor	LEMMA	http://lila-erc.eu/data/id/lemma/87058	v#01158872	ACT,PAT	reviewed
87058	abutor	LEMMA	http://lila-erc.eu/data/id/lemma/87058	v#01161087	ACT,PAT	reviewed
87058	abutor	LEMMA	http://lila-erc.eu/data/id/lemma/87058	v#01162754	ACT,PAT	reviewed
87058	abutor	LEMMA	http://lila-erc.eu/data/id/lemma/87058	v#02267529	ACT,PAT	reviewed
87058	abutor	LEMMA	http://lila-erc.eu/data/id/lemma/87058	v#02268351	ACT,PAT	reviewed
87058	abutor	LEMMA	http://lila-erc.eu/data/id/lemma/87058	v#02570062	ACT,PAT	reviewed
87084	accedo	LEMMA	http://lila-erc.eu/data/id/lemma/87084	v#00157950	ACT	reviewed
87084	accedo	LEMMA	http://lila-erc.eu/data/id/lemma/87084	v#00184511	ACT	reviewed
87084	accedo	LEMMA	http://lila-erc.eu/data/id/lemma/87084	v#00230746	ACT	reviewed
87084	accedo	LEMMA	http://lila-erc.eu/data/id/lemma/87084	v#01843497	ACT,DIR3	reviewed
87084	accedo	LEMMA	http://lila-erc.eu/data/id/lemma/87084	v#01992503	ACT,DIR3	reviewed
87084	accedo	LEMMA	http://lila-erc.eu/data/id/lemma/87084	v#01994288	ACT,DIR3	reviewed
87084	accedo	LEMMA	http://lila-erc.eu/data/id/lemma/87084	v#02020590	ACT,DIR3	reviewed
87084	accedo	LEMMA	http://lila-erc.eu/data/id/lemma/87084	v#02053941	ACT,DIR3	reviewed
87084	accedo	LEMMA	http://lila-erc.eu/data/id/lemma/87084	v#02054703	ACT,DIR3	reviewed
87084	accedo	LEMMA	http://lila-erc.eu/data/id/lemma/87084	v#02590072	ACT,DIR3	reviewed
87084	accedo	LEMMA	http://lila-erc.eu/data/id/lemma/87084	v#02665282	ACT,DIR3	reviewed
87084	accedo	LEMMA	http://lila-erc.eu/data/id/lemma/87084	v#02690299	ACT,DIR3	reviewed
87084	accedo	LEMMA	http://lila-erc.eu/data/id/lemma/87084	v#02703952	ACT,DIR3	reviewed
87089	accendo	LEMMA	http://lila-erc.eu/data/id/lemma/87089	v#00063724	ACT,PAT	reviewed
87089	accendo	LEMMA	http://lila-erc.eu/data/id/lemma/87089	v#00291873	ACT,PAT	reviewed
87089	accendo	LEMMA	http://lila-erc.eu/data/id/lemma/87089	v#00851239	ACT,PAT	reviewed
87089	accendo	LEMMA	http://lila-erc.eu/data/id/lemma/87089	v#01629958	ACT,PAT	reviewed
87089	accendo	LEMMA	http://lila-erc.eu/data/id/lemma/87089	v#01759326	ACT,PAT	reviewed
87089	accendo	LEMMA	http://lila-erc.eu/data/id/lemma/87089	v#01761120	ACT,PAT	reviewed
87089	accendo	LEMMA	http://lila-erc.eu/data/id/lemma/87089	v#02759614	ACT,PAT	reviewed
87089	accendo	LEMMA	http://lila-erc.eu/data/id/lemma/87089	v#02761372	ACT,PAT	reviewed
87112	accido	LEMMA	http://lila-erc.eu/data/id/lemma/87112	v#00339934	ACT,ADDR	reviewed
87112	accido	LEMMA	http://lila-erc.eu/data/id/lemma/87112	v#00342164	ACT,DIR3	reviewed
87112	accido	LEMMA	http://lila-erc.eu/data/id/lemma/87112	v#00342443	ACT,ADDR	reviewed
87112	accido	LEMMA	http://lila-erc.eu/data/id/lemma/87112	v#00429060	ACT,PAT	reviewed
87112	accido	LEMMA	http://lila-erc.eu/data/id/lemma/87112	v#01984317	ACT,DIR3	reviewed
87112	accido	LEMMA	http://lila-erc.eu/data/id/lemma/87112	v#02063610	ACT,MANN	reviewed
87112	accido	LEMMA	http://lila-erc.eu/data/id/lemma/87112	v#02593912	ACT,ADDR	reviewed
87112	accido	LEMMA	http://lila-erc.eu/data/id/lemma/87112	v#02756821	ACT,DIR3	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#00065639	ACT,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#00588221	ACT,ORIG,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#00593522	ACT,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#00597915	ACT,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#00623151	ACT,EFF,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#00624476	ACT,EFF,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#00636574	ACT,ORIG,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#00683280	ACT,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#00686447	ACT,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#00686879	ACT,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#01470098	ACT,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#01540844	ACT,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#02107248	ACT,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#02210119	ACT,ORIG,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#02210855	ACT,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#02236124	ACT,ORIG,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#02237206	ACT,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#02315759	ACT,ORIG,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#02315938	ACT,ORIG,PAT	reviewed
87119	accipio	LEMMA	http://lila-erc.eu/data/id/lemma/87119	v#02436349	ACT,PAT	reviewed
87175	accuso	LEMMA	http://lila-erc.eu/data/id/lemma/87175	v#00727991	ACT,CAUS,PAT	reviewed
87175	accuso	LEMMA	http://lila-erc.eu/data/id/lemma/87175	v#00823669	ACT,CAUS,PAT	reviewed
87175	accuso	LEMMA	http://lila-erc.eu/data/id/lemma/87175	v#00824767	ACT,PAT	reviewed
87175	accuso	LEMMA	http://lila-erc.eu/data/id/lemma/87175	v#00842538	ACT,CAUS,PAT	reviewed
87175	accuso	LEMMA	http://lila-erc.eu/data/id/lemma/87175	v#00842772	ACT,CAUS,PAT	reviewed
87175	accuso	LEMMA	http://lila-erc.eu/data/id/lemma/87175	v#00842989	ACT,CAUS,PAT	reviewed
87175	accuso	LEMMA	http://lila-erc.eu/data/id/lemma/87175	v#00843468	ACT,CAUS,PAT	reviewed
87175	accuso	LEMMA	http://lila-erc.eu/data/id/lemma/87175	v#00843959	ACT,CAUS,PAT	reviewed
87264	acquiro	LEMMA	http://lila-erc.eu/data/id/lemma/87264	v#02210855	ACT,PAT	reviewed
87264	acquiro	LEMMA	http://lila-erc.eu/data/id/lemma/87264	v#02238085	ACT,PAT	reviewed
87264	acquiro	LEMMA	http://lila-erc.eu/data/id/lemma/87264	v#02238770	ACT,PAT	reviewed
87264	acquiro	LEMMA	http://lila-erc.eu/data/id/lemma/87264	v#02288295	ACT,ORIG,PAT	reviewed
87264	acquiro	LEMMA	http://lila-erc.eu/data/id/lemma/87264	v#02289295	ACT,PAT	reviewed
87264	acquiro	LEMMA	http://lila-erc.eu/data/id/lemma/87264	v#02292125	ACT,PAT	reviewed
87336	adolesco	LEMMA	http://lila-erc.eu/data/id/lemma/87336	v#00196364	ACT	reviewed
87348	adaequo	LEMMA	http://lila-erc.eu/data/id/lemma/87348	v#00356649	ACT,ADDR,PAT	reviewed
87348	adaequo	LEMMA	http://lila-erc.eu/data/id/lemma/87348	v#00417001	ACT,ADDR,PAT	reviewed
87348	adaequo	LEMMA	http://lila-erc.eu/data/id/lemma/87348	v#00456596	ACT,ADDR	reviewed
87348	adaequo	LEMMA	http://lila-erc.eu/data/id/lemma/87348	v#00652900	ACT,ADDR,PAT	reviewed
87348	adaequo	LEMMA	http://lila-erc.eu/data/id/lemma/87348	v#00653620	ACT,ADDR,PAT	reviewed
87348	adaequo	LEMMA	http://lila-erc.eu/data/id/lemma/87348	v#01307142	ACT,PAT	reviewed
87348	adaequo	LEMMA	http://lila-erc.eu/data/id/lemma/87348	v#01661804	ACT,PAT	reviewed
87348	adaequo	LEMMA	http://lila-erc.eu/data/id/lemma/87348	v#02664769	ACT,ADDR	reviewed
87348	adaequo	LEMMA	http://lila-erc.eu/data/id/lemma/87348	v#02672187	ACT,ADDR	reviewed
87348	adaequo	LEMMA	http://lila-erc.eu/data/id/lemma/87348	v#02729632	ACT,ADDR	reviewed
87370	adapto	LEMMA	http://lila-erc.eu/data/id/lemma/87370	v#00150287	ACT,ADDR,PAT	reviewed
87370	adapto	LEMMA	http://lila-erc.eu/data/id/lemma/87370	v#00300113	ACT,ADDR,PAT	reviewed
87396	addisco	LEMMA	http://lila-erc.eu/data/id/lemma/87396	v#00597915	ACT,PAT	reviewed
87399	additio	LEMMA	http://lila-erc.eu/data/id/lemma/87399	n#00363788	ACT,PAT	reviewed
87399	additio	LEMMA	http://lila-erc.eu/data/id/lemma/87399	n#13253423	ACT,PAT	reviewed
87401	addo	LEMMA	http://lila-erc.eu/data/id/lemma/87401	v#00153263	ACT,ADDR,PAT	reviewed
87401	addo	LEMMA	http://lila-erc.eu/data/id/lemma/87401	v#00182406	ACT,ADDR,PAT	reviewed
87401	addo	LEMMA	http://lila-erc.eu/data/id/lemma/87401	v#00183757	ACT,LOC,PAT	reviewed
87401	addo	LEMMA	http://lila-erc.eu/data/id/lemma/87401	v#00183879	ACT,LOC,PAT	reviewed
87401	addo	LEMMA	http://lila-erc.eu/data/id/lemma/87401	v#00184117	ACT,LOC,PAT	reviewed
87401	addo	LEMMA	http://lila-erc.eu/data/id/lemma/87401	v#00184511	ACT,LOC,PAT	reviewed
87401	addo	LEMMA	http://lila-erc.eu/data/id/lemma/87401	v#00187526	ACT,PAT,LOC	reviewed
87401	addo	LEMMA	http://lila-erc.eu/data/id/lemma/87401	v#00193486	ACT,ADDR,PAT	reviewed
87401	addo	LEMMA	http://lila-erc.eu/data/id/lemma/87401	v#00229605	ACT,ADDR,PAT	reviewed
87401	addo	LEMMA	http://lila-erc.eu/data/id/lemma/87401	v#00434077	ACT,PAT	reviewed
87401	addo	LEMMA	http://lila-erc.eu/data/id/lemma/87401	v#01296462	ACT,ADDR,PAT	reviewed
87401	addo	LEMMA	http://lila-erc.eu/data/id/lemma/87401	v#01389776	ACT,PAT,LOC	reviewed
87401	addo	LEMMA	http://lila-erc.eu/data/id/lemma/87401	v#01421622	ACT,LOC,PAT	reviewed
87401	addo	LEMMA	http://lila-erc.eu/data/id/lemma/87401	v#02263346	ACT,ADDR,PAT,REG	reviewed
87401	addo	LEMMA	http://lila-erc.eu/data/id/lemma/87401	v#02716165	ACMP,ACT	reviewed
87421	adeo	LEMMA	http://lila-erc.eu/data/id/lemma/87421	v#00669762	ACT,EFF	reviewed
87421	adeo	LEMMA	http://lila-erc.eu/data/id/lemma/87421	v#01119169	ACT,DIR3	reviewed
87421	adeo	LEMMA	http://lila-erc.eu/data/id/lemma/87421	v#01844048	ACT,PAT	reviewed
87421	adeo	LEMMA	http://lila-erc.eu/data/id/lemma/87421	v#02053941	ACT,DIR3	reviewed
87421	adeo	LEMMA	http://lila-erc.eu/data/id/lemma/87421	v#02108377	ACT,PAT	reviewed
87433	adhibeo	LEMMA	http://lila-erc.eu/data/id/lemma/87433	v#00792471	ACT,PAT	reviewed
87433	adhibeo	LEMMA	http://lila-erc.eu/data/id/lemma/87433	v#00877559	ACT,PAT	reviewed
87433	adhibeo	LEMMA	http://lila-erc.eu/data/id/lemma/87433	v#01041762	ACT,DIR3,PAT	reviewed
87433	adhibeo	LEMMA	http://lila-erc.eu/data/id/lemma/87433	v#01063695	ACT,DIR3,PAT	reviewed
87433	adhibeo	LEMMA	http://lila-erc.eu/data/id/lemma/87433	v#01158872	ACT,ADDR,PAT	reviewed
87433	adhibeo	LEMMA	http://lila-erc.eu/data/id/lemma/87433	v#02078591	ACT,ADDR,PAT	reviewed
87433	adhibeo	LEMMA	http://lila-erc.eu/data/id/lemma/87433	v#02384940	ACT,DIR3,PAT	reviewed
87433	adhibeo	LEMMA	http://lila-erc.eu/data/id/lemma/87433	v#02600490	ACT,PAT	reviewed
87453	adigo	LEMMA	http://lila-erc.eu/data/id/lemma/87453	v#01441510	ACT,DIR2,LOC,PAT	reviewed
87453	adigo	LEMMA	http://lila-erc.eu/data/id/lemma/87453	v#01597286	ACT,PAT	reviewed
87453	adigo	LEMMA	http://lila-erc.eu/data/id/lemma/87453	v#01646300	ACT,INTT,PAT	reviewed
87453	adigo	LEMMA	http://lila-erc.eu/data/id/lemma/87453	v#01939553	ACT,DIR3,PAT	reviewed
87453	adigo	LEMMA	http://lila-erc.eu/data/id/lemma/87453	v#01993926	ACT,DIR3,PAT	reviewed
87453	adigo	LEMMA	http://lila-erc.eu/data/id/lemma/87453	v#02096047	ACT,PAT	reviewed
87453	adigo	LEMMA	http://lila-erc.eu/data/id/lemma/87453	v#02496816	ACT,PAT	reviewed
87453	adigo	LEMMA	http://lila-erc.eu/data/id/lemma/87453	v#02505358	ACT,INTT,PAT	reviewed
87454	adicio	LEMMA	http://lila-erc.eu/data/id/lemma/87454	v#00153263	ACT,ORIG,PAT	reviewed
87454	adicio	LEMMA	http://lila-erc.eu/data/id/lemma/87454	v#00157347	ACT,ADDR,PAT	reviewed
87454	adicio	LEMMA	http://lila-erc.eu/data/id/lemma/87454	v#00182406	ACT,ADDR,PAT	reviewed
87454	adicio	LEMMA	http://lila-erc.eu/data/id/lemma/87454	v#00229605	ACT,ADDR,PAT	reviewed
87454	adicio	LEMMA	http://lila-erc.eu/data/id/lemma/87454	v#01027174	ACT,PAT,PAT	reviewed
87454	adicio	LEMMA	http://lila-erc.eu/data/id/lemma/87454	v#01507143	ACT,ADDR,PAT	reviewed
87454	adicio	LEMMA	http://lila-erc.eu/data/id/lemma/87454	v#01632897	ACT,DIR3,PAT	reviewed
87454	adicio	LEMMA	http://lila-erc.eu/data/id/lemma/87454	v#02299801	ACT,ADDR	reviewed
87456	adimo	LEMMA	http://lila-erc.eu/data/id/lemma/87456	v#00172732	ACT,ORIG,PAT	reviewed
87456	adimo	LEMMA	http://lila-erc.eu/data/id/lemma/87456	v#00173338	ACT,ORIG,PAT	reviewed
87456	adimo	LEMMA	http://lila-erc.eu/data/id/lemma/87456	v#00179311	ACT,ORIG,PAT	reviewed
87456	adimo	LEMMA	http://lila-erc.eu/data/id/lemma/87456	v#01213614	ACT,ORIG,PAT	reviewed
87456	adimo	LEMMA	http://lila-erc.eu/data/id/lemma/87456	v#02207206	ACT,ORIG,PAT	reviewed
87456	adimo	LEMMA	http://lila-erc.eu/data/id/lemma/87456	v#02272549	ACT,ORIG,PAT	reviewed
87456	adimo	LEMMA	http://lila-erc.eu/data/id/lemma/87456	v#02274482	ACT,ORIG,PAT	reviewed
87456	adimo	LEMMA	http://lila-erc.eu/data/id/lemma/87456	v#02313250	ACT,ORIG,PAT	reviewed
87456	adimo	LEMMA	http://lila-erc.eu/data/id/lemma/87456	v#02314275	ACT,ORIG,PAT	reviewed
87456	adimo	LEMMA	http://lila-erc.eu/data/id/lemma/87456	v#02321757	ACT,ORIG,PAT	reviewed
87468	adinuenio	LEMMA	http://lila-erc.eu/data/id/lemma/87468	v#00918872	ACT,PAT	reviewed
87476	adipiscor	LEMMA	http://lila-erc.eu/data/id/lemma/87476	v#02006834	ACT,PAT	reviewed
87476	adipiscor	LEMMA	http://lila-erc.eu/data/id/lemma/87476	v#02020590	ACT,PAT	reviewed
87476	adipiscor	LEMMA	http://lila-erc.eu/data/id/lemma/87476	v#02206014	ACT,PAT	reviewed
87476	adipiscor	LEMMA	http://lila-erc.eu/data/id/lemma/87476	v#02236124	ACT,PAT	reviewed
87476	adipiscor	LEMMA	http://lila-erc.eu/data/id/lemma/87476	v#02238085	ACT,PAT	reviewed
87476	adipiscor	LEMMA	http://lila-erc.eu/data/id/lemma/87476	v#02288295	ACT,PAT	reviewed
87476	adipiscor	LEMMA	http://lila-erc.eu/data/id/lemma/87476	v#02292125	ACT,PAT	reviewed
87476	adipiscor	LEMMA	http://lila-erc.eu/data/id/lemma/87476	v#02526085	ACT,PAT	reviewed
87493	adiungo	LEMMA	http://lila-erc.eu/data/id/lemma/87493	v#00182406	ACT,ADDR,PAT	reviewed
87493	adiungo	LEMMA	http://lila-erc.eu/data/id/lemma/87493	v#00193486	ACT,ADDR,PAT	reviewed
87493	adiungo	LEMMA	http://lila-erc.eu/data/id/lemma/87493	v#01295275	ACT,ADDR,PAT	reviewed
87493	adiungo	LEMMA	http://lila-erc.eu/data/id/lemma/87493	v#01329026	ACT,ADDR,PAT	reviewed
87493	adiungo	LEMMA	http://lila-erc.eu/data/id/lemma/87493	v#01329141	ACT,ADDR,PAT	reviewed
87493	adiungo	LEMMA	http://lila-erc.eu/data/id/lemma/87493	v#01461328	ACT,ADDR,PAT	reviewed
87493	adiungo	LEMMA	http://lila-erc.eu/data/id/lemma/87493	v#01492052	ACT,ADDR,PAT	reviewed
87493	adiungo	LEMMA	http://lila-erc.eu/data/id/lemma/87493	v#02377938	ACT,ADDR,PAT	reviewed
87493	adiungo	LEMMA	http://lila-erc.eu/data/id/lemma/87493	v#02645007	ACT,ADDR,PAT	reviewed
87510	adiuuo	LEMMA	http://lila-erc.eu/data/id/lemma/87510	v#01217043	ACT,PAT	reviewed
87510	adiuuo	LEMMA	http://lila-erc.eu/data/id/lemma/87510	v#02547586	ACT,PAT	reviewed
87535	administro	LEMMA	http://lila-erc.eu/data/id/lemma/87535	v#01712704	ACT,PAT	reviewed
87535	administro	LEMMA	http://lila-erc.eu/data/id/lemma/87535	v#01931768	ACT,PAT	reviewed
87535	administro	LEMMA	http://lila-erc.eu/data/id/lemma/87535	v#01999798	ACT,PAT	reviewed
87535	administro	LEMMA	http://lila-erc.eu/data/id/lemma/87535	v#02374764	ACT,PAT	reviewed
87535	administro	LEMMA	http://lila-erc.eu/data/id/lemma/87535	v#02431971	ACT,PAT	reviewed
87535	administro	LEMMA	http://lila-erc.eu/data/id/lemma/87535	v#02443049	ACT,PAT	reviewed
87535	administro	LEMMA	http://lila-erc.eu/data/id/lemma/87535	v#02443849	ACT,PAT	reviewed
87535	administro	LEMMA	http://lila-erc.eu/data/id/lemma/87535	v#02547586	ACT,ADDR	reviewed
87541	admiror	LEMMA	http://lila-erc.eu/data/id/lemma/87541	v#00694068	ACT,PAT	reviewed
87541	admiror	LEMMA	http://lila-erc.eu/data/id/lemma/87541	v#00925490	ACT,PAT	reviewed
87541	admiror	LEMMA	http://lila-erc.eu/data/id/lemma/87541	v#00925735	ACT,PAT	reviewed
87541	admiror	LEMMA	http://lila-erc.eu/data/id/lemma/87541	v#01827858	ACT,PAT	reviewed
87541	admiror	LEMMA	http://lila-erc.eu/data/id/lemma/87541	v#02164694	ACT,PAT	reviewed
87543	admisceo	LEMMA	http://lila-erc.eu/data/id/lemma/87543	v#00183879	ACT,DIR3,PAT	reviewed
87543	admisceo	LEMMA	http://lila-erc.eu/data/id/lemma/87543	v#00184117	ACT,PAT	reviewed
87543	admisceo	LEMMA	http://lila-erc.eu/data/id/lemma/87543	v#00394813	ACT,PAT	reviewed
87543	admisceo	LEMMA	http://lila-erc.eu/data/id/lemma/87543	v#00396035	ACT,DIR3,PAT	reviewed
